 50.0, 50.0, 307.0, 0.506393545199 
 59.0, 67.0, 320.0, 0.795466889465 
 35.0, 60.0, 301.0, 0.568886808487 
 56.0, 57.0, 282.0, 0.576893031552 
 43.0, 66.0, 269.0, 0.567023040256 
 53.0, 72.0, 302.0, 0.546626014377 
 62.0, 54.0, 290.0, 0.399900164772 
 36.0, 55.0, 303.0, 0.650454152876 
 67.0, 46.0, 294.0, 0.528153114147 
 58.0, 67.0, 278.0, 0.4144811083 
 52.0, 66.0, 306.0, 0.563631709122 
 45.0, 56.0, 312.0, 0.629393908714 
 55.0, 66.0, 291.0, 0.449813767858 
 51.0, 59.0, 291.0, 0.396618644488 
 45.0, 58.0, 276.0, 0.578832572604 
 41.0, 55.0, 301.0, 0.317498712936 
 57.0, 56.0, 302.0, 0.505636834587 
 54.0, 65.0, 296.0, 0.541313898664 
 59.0, 68.0, 316.0, 0.575093180402 
 46.0, 62.0, 303.0, 0.432105189252 
 52.0, 64.0, 309.0, 0.601189094744 
 58.0, 54.0, 308.0, 0.472368590646 
 43.0, 59.0, 315.0, 0.430514517701 
 58.0, 49.0, 309.0, 0.526258388002 
 54.0, 71.0, 320.0, 0.585150519556 
 50.0, 65.0, 318.0, 0.445910863972 
 57.0, 62.0, 307.0, 0.41684706375 
 56.0, 62.0, 264.0, 0.436312787074 
 52.0, 70.0, 298.0, 0.467881045144 
 49.0, 68.0, 286.0, 0.383485477233 
 50.0, 71.0, 334.0, 0.324099105913 
 53.0, 64.0, 293.0, 0.408795569398 
 39.0, 64.0, 315.0, 0.354227311202 
 53.0, 53.0, 291.0, 0.542483773828 
 45.0, 63.0, 301.0, 0.446061572906 
 55.0, 55.0, 278.0, 0.470854650671 
 48.0, 61.0, 296.0, 0.545991634898 
 50.0, 56.0, 287.0, 0.49940272332 
 59.0, 52.0, 326.0, 0.64485880374 
 46.0, 55.0, 271.0, 0.409772813555 
 44.0, 62.0, 308.0, 0.539838305096 
 46.0, 47.0, 312.0, 0.667031994688 
 43.0, 64.0, 291.0, 0.666209184413 
 46.0, 64.0, 305.0, 0.664680497798 
 47.0, 59.0, 274.0, 0.338954904668 
 53.0, 54.0, 298.0, 0.670848133638 
 53.0, 53.0, 300.0, 0.493627246537 
 48.0, 56.0, 300.0, 0.516628430218 
 57.0, 67.0, 287.0, 0.509722137441 
 54.0, 39.0, 302.0, 0.157682286909 
 52.0, 69.0, 301.0, 0.465595957881 
 41.0, 59.0, 283.0, 0.465661426965 
 50.0, 58.0, 304.0, 0.27560676885 
 50.0, 69.0, 313.0, 0.60976916203 
 44.0, 59.0, 297.0, 0.434944409276 
 60.0, 62.0, 303.0, 0.419437913187 
 43.0, 54.0, 301.0, 0.707434084997 
 53.0, 55.0, 308.0, 0.550132669534 
 43.0, 58.0, 322.0, 0.506205363222 
 55.0, 62.0, 299.0, 0.561675800133 
 54.0, 70.0, 303.0, 0.522867274492 
 45.0, 56.0, 301.0, 0.479440281036 
 46.0, 75.0, 327.0, 0.380046920267 
 52.0, 46.0, 316.0, 0.523489415362 
 44.0, 59.0, 292.0, 0.454032564826 
 50.0, 45.0, 294.0, 0.511305114656 
 42.0, 60.0, 314.0, 0.547807200118 
 41.0, 52.0, 342.0, 0.279032142014 
 49.0, 56.0, 312.0, 0.432918822484 
 53.0, 59.0, 301.0, 0.389264680163 
 57.0, 53.0, 255.0, 0.580164730977 
 46.0, 63.0, 266.0, 0.514206354674 
 48.0, 53.0, 320.0, 0.303190217759 
 61.0, 47.0, 287.0, 0.698997879104 
 53.0, 40.0, 308.0, 0.424587510948 
 48.0, 54.0, 288.0, 0.814945151057 
 49.0, 63.0, 274.0, 0.466855077478 
 53.0, 72.0, 278.0, 0.548837460716 
 47.0, 57.0, 296.0, 0.227698709305 
 43.0, 61.0, 305.0, 0.377377451715 
 52.0, 68.0, 270.0, 0.109990442004 
 46.0, 61.0, 306.0, 0.493452431613 
 49.0, 64.0, 287.0, 0.398482956672 
 65.0, 64.0, 326.0, 0.714184230226 
 48.0, 58.0, 285.0, 0.35768753086 
 64.0, 74.0, 295.0, 0.287908830513 
 44.0, 46.0, 295.0, 0.554162473622 
 48.0, 67.0, 283.0, 0.53771187519 
 44.0, 67.0, 299.0, 0.368950257242 
 55.0, 66.0, 311.0, 0.502714773933 
 42.0, 56.0, 327.0, 0.468527543649 
 47.0, 59.0, 299.0, 0.436758812743 
 47.0, 54.0, 298.0, 0.286100015834 
 45.0, 67.0, 308.0, 0.744320051184 
 54.0, 48.0, 274.0, 0.100316629457 
