 53.0, 46.0, 290.0, 0.590578347851 
 47.0, 62.0, 329.0, 0.436598424414 
 60.0, 55.0, 311.0, 0.253133031044 
 56.0, 68.0, 279.0, 0.498332686656 
 46.0, 59.0, 328.0, 0.653958309641 
 46.0, 53.0, 271.0, 0.471280676173 
 52.0, 67.0, 293.0, 0.529452889343 
 75.0, 61.0, 296.0, 0.665177298621 
 50.0, 72.0, 310.0, 0.345959354024 
 38.0, 56.0, 343.0, 0.527780059071 
 57.0, 65.0, 278.0, 0.428549930202 
 40.0, 54.0, 288.0, 0.647401166962 
 47.0, 69.0, 293.0, 0.569037003987 
 53.0, 52.0, 296.0, 0.280719789574 
 54.0, 68.0, 299.0, 0.55085506298 
 54.0, 58.0, 290.0, 0.383014414531 
 46.0, 50.0, 287.0, 0.486537815603 
 40.0, 76.0, 293.0, 0.374741155975 
 59.0, 63.0, 284.0, 0.597326879292 
 48.0, 48.0, 274.0, 0.443328785095 
 46.0, 58.0, 276.0, 0.718980367041 
 46.0, 63.0, 323.0, 0.24690049122 
 55.0, 68.0, 286.0, 0.436582133488 
 49.0, 60.0, 307.0, 0.343162911704 
 57.0, 70.0, 313.0, 0.458085766228 
 48.0, 52.0, 325.0, 0.600176942517 
 53.0, 55.0, 297.0, 0.499439054286 
 52.0, 63.0, 297.0, 0.594834957073 
 52.0, 58.0, 303.0, 0.356899666074 
 40.0, 48.0, 330.0, 0.512402492687 
 47.0, 59.0, 280.0, 0.44982442746 
 54.0, 70.0, 280.0, 0.235801743644 
 58.0, 50.0, 294.0, 0.416744974197 
 49.0, 49.0, 324.0, 0.469763367608 
 49.0, 61.0, 308.0, 0.41212180181 
 41.0, 69.0, 313.0, 0.470675184977 
 48.0, 62.0, 324.0, 0.4342145184 
 53.0, 67.0, 310.0, 0.337279951809 
 48.0, 51.0, 260.0, 0.334937183612 
 51.0, 57.0, 271.0, 0.508849963332 
 48.0, 65.0, 268.0, 0.64758747159 
 59.0, 60.0, 275.0, 0.366155523677 
 54.0, 66.0, 298.0, 0.270785763072 
 56.0, 62.0, 294.0, 0.699206143226 
 50.0, 59.0, 295.0, 0.45848686967 
 65.0, 62.0, 321.0, 0.564987198113 
 42.0, 65.0, 286.0, 0.544634849412 
 52.0, 60.0, 316.0, 0.557454912847 
 45.0, 61.0, 286.0, 0.412231855477 
 47.0, 80.0, 301.0, 0.723024187805 
 37.0, 62.0, 323.0, 0.41972947368 
 48.0, 55.0, 253.0, 0.170876878541 
 54.0, 59.0, 310.0, 0.529144276223 
 45.0, 77.0, 326.0, 0.440099703914 
 56.0, 50.0, 301.0, 0.203555646603 
 41.0, 61.0, 311.0, 0.51817958436 
 38.0, 52.0, 310.0, 0.345619284773 
 52.0, 60.0, 318.0, 0.426730760222 
 45.0, 72.0, 281.0, 0.404146245931 
 49.0, 68.0, 274.0, 0.20479575587 
 58.0, 61.0, 286.0, 0.45258566272 
 46.0, 53.0, 255.0, 0.426215803583 
 48.0, 70.0, 331.0, 0.607667120476 
 56.0, 54.0, 322.0, 0.508256502213 
 60.0, 68.0, 281.0, 0.446633168756 
 62.0, 59.0, 290.0, 0.229409245098 
 47.0, 65.0, 301.0, 0.540242721317 
 51.0, 45.0, 304.0, 0.624738509578 
 64.0, 60.0, 306.0, 0.434580031667 
 67.0, 54.0, 294.0, 0.653244168254 
 41.0, 76.0, 333.0, 0.401249986506 
 54.0, 59.0, 310.0, 0.731514512395 
 46.0, 55.0, 286.0, 0.552150797223 
 37.0, 68.0, 307.0, 0.56583424876 
 42.0, 41.0, 321.0, 0.390497426381 
 64.0, 51.0, 317.0, 0.482400594019 
 45.0, 76.0, 304.0, 0.506050292891 
 49.0, 58.0, 304.0, 0.416270368129 
 39.0, 60.0, 319.0, 0.552356639541 
 46.0, 70.0, 301.0, 0.582598811243 
 64.0, 72.0, 336.0, 0.320699163703 
